id,x,y,z,xi,yi,zi,value,cost,blockvalue,rock_tonnes,ore_tonnes
7521,315.0,825.0,135.0,11,28,5,0.0,0.0,0.0,0.0,0.0
7522,315.0,825.0,165.0,11,28,6,355525.17,65124.0,290401.17,72360.0,72360.0
7523,315.0,825.0,195.0,11,28,7,417319.41,65124.0,352195.41,72360.0,72360.0
7524,315.0,825.0,225.0,11,28,8,447827.28,65124.0,382703.28,72360.0,72360.0
7525,315.0,825.0,255.0,11,28,9,434190.37,65124.0,369066.37,72360.0,72360.0
7526,315.0,825.0,285.0,11,28,10,371988.16,65124.0,306864.16,72360.0,72360.0
7527,315.0,825.0,315.0,11,28,11,306718.99,65124.0,241594.99,72360.0,72360.0
7528,315.0,825.0,345.0,11,28,12,229164.21,65124.0,164040.21,72360.0,72360.0
7529,315.0,825.0,375.0,11,28,13,120932.96,60588.01,60344.95,67320.02,67320.0
7530,315.0,825.0,405.0,11,28,14,49430.59,21010.5,28420.09,35000.0,21600.0
7531,315.0,855.0,-15.0,11,29,0,0.0,0.0,0.0,0.0,0.0
7532,315.0,855.0,15.0,11,29,1,0.0,0.0,0.0,0.0,0.0
7533,315.0,855.0,45.0,11,29,2,0.0,0.0,0.0,0.0,0.0
7534,315.0,855.0,75.0,11,29,3,0.0,0.0,0.0,0.0,0.0
7535,315.0,855.0,105.0,11,29,4,0.0,0.0,0.0,0.0,0.0
7536,315.0,855.0,135.0,11,29,5,0.0,0.0,0.0,0.0,0.0
7537,315.0,855.0,165.0,11,29,6,247887.68,65124.0,182763.68,72360.0,72360.0
7538,315.0,855.0,195.0,11,29,7,302048.56,65124.0,236924.56,72360.0,72360.0
7539,315.0,855.0,225.0,11,29,8,319077.78,65124.0,253953.78,72360.0,72360.0
7540,315.0,855.0,255.0,11,29,9,300331.44,65124.0,235207.44,72360.0,72360.0
7541,315.0,855.0,285.0,11,29,10,246047.22,65124.0,180923.22,72360.0,72360.0
7542,315.0,855.0,315.0,11,29,11,177624.01,65124.0,112500.01,72360.0,72360.0
7543,315.0,855.0,345.0,11,29,12,111742.32,65124.0,46618.32,72360.0,72360.0
7544,315.0,855.0,375.0,11,29,13,61559.38,62604.01,-1044.64,69560.02,69560.0
7545,315.0,855.0,405.0,11,29,14,42309.12,21976.98,20332.14,36610.0,21600.0
7546,315.0,885.0,-15.0,11,30,0,0.0,0.0,0.0,0.0,0.0
7547,315.0,885.0,15.0,11,30,1,0.0,0.0,0.0,0.0,0.0
7548,315.0,885.0,45.0,11,30,2,0.0,0.0,0.0,0.0,0.0
7549,315.0,885.0,75.0,11,30,3,0.0,0.0,0.0,0.0,0.0
7550,315.0,885.0,105.0,11,30,4,0.0,0.0,0.0,0.0,0.0
7551,315.0,885.0,135.0,11,30,5,0.0,0.0,0.0,0.0,0.0
7552,315.0,885.0,165.0,11,30,6,0.0,0.0,0.0,0.0,0.0
7553,315.0,885.0,195.0,11,30,7,99865.48,65124.0,34741.48,72360.0,72360.0
7554,315.0,885.0,225.0,11,30,8,113741.35,65124.0,48617.35,72360.0,72360.0
7555,315.0,885.0,255.0,11,30,9,111827.93,65124.0,46703.93,72360.0,72360.0
7556,315.0,885.0,285.0,11,30,10,83720.62,65124.0,18596.62,72360.0,72360.0
7557,315.0,885.0,315.0,11,30,11,37805.58,65124.0,-27318.42,72360.0,72360.0
7558,315.0,885.0,345.0,11,30,12,0.0,65124.0,-65124.0,72360.0,0.0
7559,315.0,885.0,375.0,11,30,13,0.0,62856.0,-62856.0,69840.0,0.0
7560,315.0,885.0,405.0,11,30,14,13592.26,21904.95,-8312.69,36490.0,19200.0
7561,315.0,915.0,-15.0,11,31,0,0.0,0.0,0.0,0.0,0.0
7562,315.0,915.0,15.0,11,31,1,0.0,0.0,0.0,0.0,0.0
7563,315.0,915.0,45.0,11,31,2,0.0,0.0,0.0,0.0,0.0
7564,315.0,915.0,75.0,11,31,3,0.0,0.0,0.0,0.0,0.0
7565,315.0,915.0,105.0,11,31,4,0.0,0.0,0.0,0.0,0.0
7566,315.0,915.0,135.0,11,31,5,0.0,0.0,0.0,0.0,0.0
7567,315.0,915.0,165.0,11,31,6,0.0,0.0,0.0,0.0,0.0
7568,315.0,915.0,195.0,11,31,7,0.0,0.0,0.0,0.0,0.0
7569,315.0,915.0,225.0,11,31,8,0.0,65124.0,-65124.0,72360.0,0.0
7570,315.0,915.0,255.0,11,31,9,0.0,65124.0,-65124.0,72360.0,0.0
7571,315.0,915.0,285.0,11,31,10,0.0,63504.0,-63504.0,70560.0,0.0
7572,315.0,915.0,315.0,11,31,11,0.0,61884.0,-61884.0,68760.0,0.0
7573,315.0,915.0,345.0,11,31,12,0.0,57672.0,-57672.0,64080.0,0.0
7574,315.0,915.0,375.0,11,31,13,0.0,55080.0,-55080.0,61200.0,0.0
7575,315.0,915.0,405.0,11,31,14,0.0,20548.27,-20548.27,34230.0,0.0
7576,315.0,945.0,-15.0,11,32,0,0.0,0.0,0.0,0.0,0.0
7577,315.0,945.0,15.0,11,32,1,0.0,0.0,0.0,0.0,0.0
7578,315.0,945.0,45.0,11,32,2,0.0,0.0,0.0,0.0,0.0
7579,315.0,945.0,75.0,11,32,3,0.0,0.0,0.0,0.0,0.0
7580,315.0,945.0,105.0,11,32,4,0.0,0.0,0.0,0.0,0.0
7581,315.0,945.0,135.0,11,32,5,0.0,0.0,0.0,0.0,0.0
7582,315.0,945.0,165.0,11,32,6,0.0,0.0,0.0,0.0,0.0
7583,315.0,945.0,195.0,11,32,7,0.0,0.0,0.0,0.0,0.0
7584,315.0,945.0,225.0,11,32,8,0.0,59940.0,-59940.0,66600.0,0.0
7585,315.0,945.0,255.0,11,32,9,0.0,62388.0,-62388.0,69320.0,0.0
7586,315.0,945.0,285.0,11,32,10,0.0,57168.0,-57168.0,63520.0,0.0
7587,315.0,945.0,315.0,11,32,11,0.0,55080.0,-55080.0,61200.0,0.0
7588,315.0,945.0,345.0,11,32,12,0.0,55080.0,-55080.0,61200.0,0.0
7589,315.0,945.0,375.0,11,32,13,0.0,55080.0,-55080.0,61200.0,0.0
7590,315.0,945.0,405.0,11,32,14,0.0,18483.24,-18483.24,30790.0,0.0
7591,315.0,975.0,-15.0,11,33,0,0.0,0.0,0.0,0.0,0.0
7592,315.0,975.0,15.0,11,33,1,0.0,0.0,0.0,0.0,0.0
7593,315.0,975.0,45.0,11,33,2,0.0,0.0,0.0,0.0,0.0
7594,315.0,975.0,75.0,11,33,3,0.0,0.0,0.0,0.0,0.0
7595,315.0,975.0,105.0,11,33,4,0.0,0.0,0.0,0.0,0.0
7596,315.0,975.0,135.0,11,33,5,0.0,0.0,0.0,0.0,0.0
7597,315.0,975.0,165.0,11,33,6,0.0,0.0,0.0,0.0,0.0
7598,315.0,975.0,195.0,11,33,7,0.0,0.0,0.0,0.0,0.0
7599,315.0,975.0,225.0,11,33,8,0.0,0.0,0.0,0.0,0.0
7600,315.0,975.0,255.0,11,33,9,0.0,55332.0,-55332.0,61480.0,0.0
7601,315.0,975.0,285.0,11,33,10,0.0,56196.0,-56196.0,62440.0,0.0
7602,315.0,975.0,315.0,11,33,11,0.0,55080.0,-55080.0,61200.0,0.0
7603,315.0,975.0,345.0,11,33,12,0.0,55080.0,-55080.0,61200.0,0.0
7604,315.0,975.0,375.0,11,33,13,0.0,55080.0,-55080.0,61200.0,0.0
7605,315.0,975.0,405.0,11,33,14,0.0,17678.84,-17678.84,29450.0,0.0
7606,315.0,1005.0,-15.0,11,34,0,0.0,0.0,0.0,0.0,0.0
7607,315.0,1005.0,15.0,11,34,1,0.0,0.0,0.0,0.0,0.0
7608,315.0,1005.0,45.0,11,34,2,0.0,0.0,0.0,0.0,0.0
7609,315.0,1005.0,75.0,11,34,3,0.0,0.0,0.0,0.0,0.0
7610,315.0,1005.0,105.0,11,34,4,0.0,0.0,0.0,0.0,0.0
7611,315.0,1005.0,135.0,11,34,5,0.0,0.0,0.0,0.0,0.0
7612,315.0,1005.0,165.0,11,34,6,0.0,0.0,0.0,0.0,0.0
7613,315.0,1005.0,195.0,11,34,7,0.0,0.0,0.0,0.0,0.0
7614,315.0,1005.0,225.0,11,34,8,0.0,0.0,0.0,0.0,0.0
7615,315.0,1005.0,255.0,11,34,9,0.0,0.0,0.0,0.0,0.0
7616,315.0,1005.0,285.0,11,34,10,0.0,55080.0,-55080.0,61200.0,0.0
7617,315.0,1005.0,315.0,11,34,11,0.0,55080.0,-55080.0,61200.0,0.0
7618,315.0,1005.0,345.0,11,34,12,0.0,55080.0,-55080.0,61200.0,0.0
7619,315.0,1005.0,375.0,11,34,13,0.0,55080.0,-55080.0,61200.0,0.0
7620,315.0,1005.0,405.0,11,34,14,0.0,18945.47,-18945.47,31560.0,0.0
7621,315.0,1035.0,-15.0,11,35,0,0.0,0.0,0.0,0.0,0.0
7622,315.0,1035.0,15.0,11,35,1,0.0,0.0,0.0,0.0,0.0
7623,315.0,1035.0,45.0,11,35,2,0.0,0.0,0.0,0.0,0.0
7624,315.0,1035.0,75.0,11,35,3,0.0,0.0,0.0,0.0,0.0
7625,315.0,1035.0,105.0,11,35,4,0.0,0.0,0.0,0.0,0.0
7626,315.0,1035.0,135.0,11,35,5,0.0,0.0,0.0,0.0,0.0
7627,315.0,1035.0,165.0,11,35,6,0.0,0.0,0.0,0.0,0.0
7628,315.0,1035.0,195.0,11,35,7,0.0,0.0,0.0,0.0,0.0
7629,315.0,1035.0,225.0,11,35,8,0.0,0.0,0.0,0.0,0.0
7630,315.0,1035.0,255.0,11,35,9,0.0,0.0,0.0,0.0,0.0
7631,315.0,1035.0,285.0,11,35,10,0.0,55080.0,-55080.0,61200.0,0.0
7632,315.0,1035.0,315.0,11,35,11,0.0,55080.0,-55080.0,61200.0,0.0
7633,315.0,1035.0,345.0,11,35,12,0.0,55080.0,-55080.0,61200.0,0.0
7634,315.0,1035.0,375.0,11,35,13,0.0,55080.0,-55080.0,61200.0,0.0
7635,315.0,1035.0,405.0,11,35,14,0.0,19113.55,-19113.55,31840.0,0.0
7636,315.0,1065.0,-15.0,11,36,0,0.0,0.0,0.0,0.0,0.0
7637,315.0,1065.0,15.0,11,36,1,0.0,0.0,0.0,0.0,0.0
7638,315.0,1065.0,45.0,11,36,2,0.0,0.0,0.0,0.0,0.0
7639,315.0,1065.0,75.0,11,36,3,0.0,0.0,0.0,0.0,0.0
7640,315.0,1065.0,105.0,11,36,4,0.0,0.0,0.0,0.0,0.0
7641,315.0,1065.0,135.0,11,36,5,0.0,0.0,0.0,0.0,0.0
7642,315.0,1065.0,165.0,11,36,6,0.0,0.0,0.0,0.0,0.0
7643,315.0,1065.0,195.0,11,36,7,0.0,0.0,0.0,0.0,0.0
7644,315.0,1065.0,225.0,11,36,8,0.0,0.0,0.0,0.0,0.0
7645,315.0,1065.0,255.0,11,36,9,0.0,0.0,0.0,0.0,0.0
7646,315.0,1065.0,285.0,11,36,10,0.0,0.0,0.0,0.0,0.0
7647,315.0,1065.0,315.0,11,36,11,0.0,55080.0,-55080.0,61200.0,0.0
7648,315.0,1065.0,345.0,11,36,12,0.0,55080.0,-55080.0,61200.0,0.0
7649,315.0,1065.0,375.0,11,36,13,0.0,55080.0,-55080.0,61200.0,0.0
7650,315.0,1065.0,405.0,11,36,14,0.0,18231.11,-18231.11,30370.0,0.0
7651,315.0,1095.0,-15.0,11,37,0,0.0,0.0,0.0,0.0,0.0
7652,315.0,1095.0,15.0,11,37,1,0.0,0.0,0.0,0.0,0.0
7653,315.0,1095.0,45.0,11,37,2,0.0,0.0,0.0,0.0,0.0
7654,315.0,1095.0,75.0,11,37,3,0.0,0.0,0.0,0.0,0.0
7655,315.0,1095.0,105.0,11,37,4,0.0,0.0,0.0,0.0,0.0
7656,315.0,1095.0,135.0,11,37,5,0.0,0.0,0.0,0.0,0.0
7657,315.0,1095.0,165.0,11,37,6,0.0,0.0,0.0,0.0,0.0
7658,315.0,1095.0,195.0,11,37,7,0.0,0.0,0.0,0.0,0.0
7659,315.0,1095.0,225.0,11,37,8,0.0,0.0,0.0,0.0,0.0
7660,315.0,1095.0,255.0,11,37,9,0.0,0.0,0.0,0.0,0.0
7661,315.0,1095.0,285.0,11,37,10,0.0,0.0,0.0,0.0,0.0
7662,315.0,1095.0,315.0,11,37,11,0.0,0.0,0.0,0.0,0.0
7663,315.0,1095.0,345.0,11,37,12,0.0,55080.0,-55080.0,61200.0,0.0
7664,315.0,1095.0,375.0,11,37,13,0.0,55080.0,-55080.0,61200.0,0.0
7665,315.0,1095.0,405.0,11,37,14,0.0,16400.2,-16400.2,27320.0,0.0
7666,315.0,1125.0,-15.0,11,38,0,0.0,0.0,0.0,0.0,0.0
7667,315.0,1125.0,15.0,11,38,1,0.0,0.0,0.0,0.0,0.0
7668,315.0,1125.0,45.0,11,38,2,0.0,0.0,0.0,0.0,0.0
7669,315.0,1125.0,75.0,11,38,3,0.0,0.0,0.0,0.0,0.0
7670,315.0,1125.0,105.0,11,38,4,0.0,0.0,0.0,0.0,0.0
7671,315.0,1125.0,135.0,11,38,5,0.0,0.0,0.0,0.0,0.0
7672,315.0,1125.0,165.0,11,38,6,0.0,0.0,0.0,0.0,0.0
7673,315.0,1125.0,195.0,11,38,7,0.0,0.0,0.0,0.0,0.0
7674,315.0,1125.0,225.0,11,38,8,0.0,0.0,0.0,0.0,0.0
7675,315.0,1125.0,255.0,11,38,9,0.0,0.0,0.0,0.0,0.0
7676,315.0,1125.0,285.0,11,38,10,0.0,0.0,0.0,0.0,0.0
7677,315.0,1125.0,315.0,11,38,11,0.0,0.0,0.0,0.0,0.0
7678,315.0,1125.0,345.0,11,38,12,0.0,0.0,0.0,0.0,0.0
7679,315.0,1125.0,375.0,11,38,13,0.0,55080.0,-55080.0,61200.0,0.0
7680,315.0,1125.0,405.0,11,38,14,0.0,12179.03,-12179.03,22820.0,0.0
7681,315.0,1155.0,-15.0,11,39,0,0.0,0.0,0.0,0.0,0.0
7682,315.0,1155.0,15.0,11,39,1,0.0,0.0,0.0,0.0,0.0
7683,315.0,1155.0,45.0,11,39,2,0.0,0.0,0.0,0.0,0.0
7684,315.0,1155.0,75.0,11,39,3,0.0,0.0,0.0,0.0,0.0
7685,315.0,1155.0,105.0,11,39,4,0.0,0.0,0.0,0.0,0.0
7686,315.0,1155.0,135.0,11,39,5,0.0,0.0,0.0,0.0,0.0
7687,315.0,1155.0,165.0,11,39,6,0.0,0.0,0.0,0.0,0.0
7688,315.0,1155.0,195.0,11,39,7,0.0,0.0,0.0,0.0,0.0
7689,315.0,1155.0,225.0,11,39,8,0.0,0.0,0.0,0.0,0.0
7690,315.0,1155.0,255.0,11,39,9,0.0,0.0,0.0,0.0,0.0
7691,315.0,1155.0,285.0,11,39,10,0.0,0.0,0.0,0.0,0.0
7692,315.0,1155.0,315.0,11,39,11,0.0,0.0,0.0,0.0,0.0
7693,315.0,1155.0,345.0,11,39,12,0.0,0.0,0.0,0.0,0.0
7694,315.0,1155.0,375.0,11,39,13,0.0,55080.0,-55080.0,61200.0,0.0
7695,315.0,1155.0,405.0,11,39,14,0.0,5046.95,-5046.95,16840.0,0.0
7696,315.0,1185.0,-15.0,11,40,0,0.0,0.0,0.0,0.0,0.0
7697,315.0,1185.0,15.0,11,40,1,0.0,0.0,0.0,0.0,0.0
7698,315.0,1185.0,45.0,11,40,2,0.0,0.0,0.0,0.0,0.0
7699,315.0,1185.0,75.0,11,40,3,0.0,0.0,0.0,0.0,0.0
7700,315.0,1185.0,105.0,11,40,4,0.0,0.0,0.0,0.0,0.0
7701,315.0,1185.0,135.0,11,40,5,0.0,0.0,0.0,0.0,0.0
7702,315.0,1185.0,165.0,11,40,6,0.0,0.0,0.0,0.0,0.0
7703,315.0,1185.0,195.0,11,40,7,0.0,0.0,0.0,0.0,0.0
7704,315.0,1185.0,225.0,11,40,8,0.0,0.0,0.0,0.0,0.0
7705,315.0,1185.0,255.0,11,40,9,0.0,0.0,0.0,0.0,0.0
7706,315.0,1185.0,285.0,11,40,10,0.0,0.0,0.0,0.0,0.0
7707,315.0,1185.0,315.0,11,40,11,0.0,0.0,0.0,0.0,0.0
7708,315.0,1185.0,345.0,11,40,12,0.0,0.0,0.0,0.0,0.0
7709,315.0,1185.0,375.0,11,40,13,0.0,0.0,0.0,0.0,0.0
7710,315.0,1185.0,405.0,11,40,14,0.0,2459.34,-2459.34,8206.0,0.0
7711,315.0,1215.0,-15.0,11,41,0,0.0,0.0,0.0,0.0,0.0
7712,315.0,1215.0,15.0,11,41,1,0.0,0.0,0.0,0.0,0.0
7713,315.0,1215.0,45.0,11,41,2,0.0,0.0,0.0,0.0,0.0
7714,315.0,1215.0,75.0,11,41,3,0.0,0.0,0.0,0.0,0.0
7715,315.0,1215.0,105.0,11,41,4,0.0,0.0,0.0,0.0,0.0
7716,315.0,1215.0,135.0,11,41,5,0.0,0.0,0.0,0.0,0.0
7717,315.0,1215.0,165.0,11,41,6,0.0,0.0,0.0,0.0,0.0
7718,315.0,1215.0,195.0,11,41,7,0.0,0.0,0.0,0.0,0.0
7719,315.0,1215.0,225.0,11,41,8,0.0,0.0,0.0,0.0,0.0
7720,315.0,1215.0,255.0,11,41,9,0.0,0.0,0.0,0.0,0.0
7721,315.0,1215.0,285.0,11,41,10,0.0,0.0,0.0,0.0,0.0
7722,315.0,1215.0,315.0,11,41,11,0.0,0.0,0.0,0.0,0.0
7723,315.0,1215.0,345.0,11,41,12,0.0,0.0,0.0,0.0,0.0
7724,315.0,1215.0,375.0,11,41,13,0.0,0.0,0.0,0.0,0.0
7725,315.0,1215.0,405.0,11,41,14,0.0,0.0,0.0,0.0,0.0
7726,315.0,1245.0,-15.0,11,42,0,0.0,0.0,0.0,0.0,0.0
7727,315.0,1245.0,15.0,11,42,1,0.0,0.0,0.0,0.0,0.0
7728,315.0,1245.0,45.0,11,42,2,0.0,0.0,0.0,0.0,0.0
7729,315.0,1245.0,75.0,11,42,3,0.0,0.0,0.0,0.0,0.0
7730,315.0,1245.0,105.0,11,42,4,0.0,0.0,0.0,0.0,0.0
7731,315.0,1245.0,135.0,11,42,5,0.0,0.0,0.0,0.0,0.0
7732,315.0,1245.0,165.0,11,42,6,0.0,0.0,0.0,0.0,0.0
7733,315.0,1245.0,195.0,11,42,7,0.0,0.0,0.0,0.0,0.0
7734,315.0,1245.0,225.0,11,42,8,0.0,0.0,0.0,0.0,0.0
7735,315.0,1245.0,255.0,11,42,9,0.0,0.0,0.0,0.0,0.0
7736,315.0,1245.0,285.0,11,42,10,0.0,0.0,0.0,0.0,0.0
7737,315.0,1245.0,315.0,11,42,11,0.0,0.0,0.0,0.0,0.0
7738,315.0,1245.0,345.0,11,42,12,0.0,0.0,0.0,0.0,0.0
7739,315.0,1245.0,375.0,11,42,13,0.0,0.0,0.0,0.0,0.0
7740,315.0,1245.0,405.0,11,42,14,0.0,0.0,0.0,0.0,0.0
7741,345.0,-15.0,-15.0,12,0,0,0.0,0.0,0.0,0.0,0.0
7742,345.0,-15.0,15.0,12,0,1,0.0,0.0,0.0,0.0,0.0
7743,345.0,-15.0,45.0,12,0,2,0.0,0.0,0.0,0.0,0.0
7744,345.0,-15.0,75.0,12,0,3,0.0,0.0,0.0,0.0,0.0
7745,345.0,-15.0,105.0,12,0,4,0.0,0.0,0.0,0.0,0.0
7746,345.0,-15.0,135.0,12,0,5,0.0,0.0,0.0,0.0,0.0
7747,345.0,-15.0,165.0,12,0,6,0.0,0.0,0.0,0.0,0.0
7748,345.0,-15.0,195.0,12,0,7,0.0,0.0,0.0,0.0,0.0
7749,345.0,-15.0,225.0,12,0,8,0.0,0.0,0.0,0.0,0.0
7750,345.0,-15.0,255.0,12,0,9,0.0,0.0,0.0,0.0,0.0
7751,345.0,-15.0,285.0,12,0,10,0.0,0.0,0.0,0.0,0.0
7752,345.0,-15.0,315.0,12,0,11,0.0,0.0,0.0,0.0,0.0
7753,345.0,-15.0,345.0,12,0,12,0.0,0.0,0.0,0.0,0.0
7754,345.0,-15.0,375.0,12,0,13,0.0,0.0,0.0,0.0,0.0
7755,345.0,-15.0,405.0,12,0,14,0.0,1535.66,-1535.66,5124.0,0.0
7756,345.0,15.0,-15.0,12,1,0,0.0,0.0,0.0,0.0,0.0
7757,345.0,15.0,15.0,12,1,1,0.0,0.0,0.0,0.0,0.0
7758,345.0,15.0,45.0,12,1,2,0.0,0.0,0.0,0.0,0.0
7759,345.0,15.0,75.0,12,1,3,0.0,0.0,0.0,0.0,0.0
7760,345.0,15.0,105.0,12,1,4,0.0,0.0,0.0,0.0,0.0
7761,345.0,15.0,135.0,12,1,5,0.0,0.0,0.0,0.0,0.0
7762,345.0,15.0,165.0,12,1,6,0.0,0.0,0.0,0.0,0.0
7763,345.0,15.0,195.0,12,1,7,0.0,0.0,0.0,0.0,0.0
7764,345.0,15.0,225.0,12,1,8,0.0,0.0,0.0,0.0,0.0
7765,345.0,15.0,255.0,12,1,9,0.0,0.0,0.0,0.0,0.0
7766,345.0,15.0,285.0,12,1,10,0.0,0.0,0.0,0.0,0.0
7767,345.0,15.0,315.0,12,1,11,0.0,0.0,0.0,0.0,0.0
7768,345.0,15.0,345.0,12,1,12,0.0,0.0,0.0,0.0,0.0
7769,345.0,15.0,375.0,12,1,13,0.0,55080.0,-55080.0,61200.0,0.0
7770,345.0,15.0,405.0,12,1,14,0.0,1478.42,-1478.42,4933.0,0.0
7771,345.0,45.0,-15.0,12,2,0,0.0,0.0,0.0,0.0,0.0
7772,345.0,45.0,15.0,12,2,1,0.0,0.0,0.0,0.0,0.0
7773,345.0,45.0,45.0,12,2,2,0.0,0.0,0.0,0.0,0.0
7774,345.0,45.0,75.0,12,2,3,0.0,0.0,0.0,0.0,0.0
7775,345.0,45.0,105.0,12,2,4,0.0,0.0,0.0,0.0,0.0
7776,345.0,45.0,135.0,12,2,5,0.0,0.0,0.0,0.0,0.0
7777,345.0,45.0,165.0,12,2,6,0.0,0.0,0.0,0.0,0.0
7778,345.0,45.0,195.0,12,2,7,0.0,0.0,0.0,0.0,0.0
7779,345.0,45.0,225.0,12,2,8,0.0,0.0,0.0,0.0,0.0
7780,345.0,45.0,255.0,12,2,9,0.0,0.0,0.0,0.0,0.0
7781,345.0,45.0,285.0,12,2,10,0.0,0.0,0.0,0.0,0.0
7782,345.0,45.0,315.0,12,2,11,0.0,0.0,0.0,0.0,0.0
7783,345.0,45.0,345.0,12,2,12,0.0,55080.0,-55080.0,61200.0,0.0
7784,345.0,45.0,375.0,12,2,13,0.0,55080.0,-55080.0,61200.0,0.0
7785,345.0,45.0,405.0,12,2,14,0.0,1504.79,-1504.79,5021.0,0.0
7786,345.0,75.0,-15.0,12,3,0,0.0,0.0,0.0,0.0,0.0
7787,345.0,75.0,15.0,12,3,1,0.0,0.0,0.0,0.0,0.0
7788,345.0,75.0,45.0,12,3,2,0.0,0.0,0.0,0.0,0.0
7789,345.0,75.0,75.0,12,3,3,0.0,0.0,0.0,0.0,0.0
7790,345.0,75.0,105.0,12,3,4,0.0,0.0,0.0,0.0,0.0
7791,345.0,75.0,135.0,12,3,5,0.0,0.0,0.0,0.0,0.0
7792,345.0,75.0,165.0,12,3,6,0.0,0.0,0.0,0.0,0.0
7793,345.0,75.0,195.0,12,3,7,0.0,0.0,0.0,0.0,0.0
7794,345.0,75.0,225.0,12,3,8,0.0,0.0,0.0,0.0,0.0
7795,345.0,75.0,255.0,12,3,9,0.0,0.0,0.0,0.0,0.0
7796,345.0,75.0,285.0,12,3,10,0.0,0.0,0.0,0.0,0.0
7797,345.0,75.0,315.0,12,3,11,0.0,0.0,0.0,0.0,0.0
7798,345.0,75.0,345.0,12,3,12,0.0,55080.0,-55080.0,61200.0,0.0
7799,345.0,75.0,375.0,12,3,13,0.0,55080.0,-55080.0,61200.0,0.0
7800,345.0,75.0,405.0,12,3,14,0.0,1738.26,-1738.26,5800.0,0.0
7801,345.0,105.0,-15.0,12,4,0,0.0,0.0,0.0,0.0,0.0
7802,345.0,105.0,15.0,12,4,1,0.0,0.0,0.0,0.0,0.0
7803,345.0,105.0,45.0,12,4,2,0.0,0.0,0.0,0.0,0.0
7804,345.0,105.0,75.0,12,4,3,0.0,0.0,0.0,0.0,0.0
7805,345.0,105.0,105.0,12,4,4,0.0,0.0,0.0,0.0,0.0
7806,345.0,105.0,135.0,12,4,5,0.0,0.0,0.0,0.0,0.0
7807,345.0,105.0,165.0,12,4,6,0.0,0.0,0.0,0.0,0.0
7808,345.0,105.0,195.0,12,4,7,0.0,0.0,0.0,0.0,0.0
7809,345.0,105.0,225.0,12,4,8,0.0,0.0,0.0,0.0,0.0
7810,345.0,105.0,255.0,12,4,9,0.0,0.0,0.0,0.0,0.0
7811,345.0,105.0,285.0,12,4,10,0.0,0.0,0.0,0.0,0.0
7812,345.0,105.0,315.0,12,4,11,0.0,55080.0,-55080.0,61200.0,0.0
7813,345.0,105.0,345.0,12,4,12,0.0,55080.0,-55080.0,61200.0,0.0
7814,345.0,105.0,375.0,12,4,13,0.0,55080.0,-55080.0,61200.0,0.0
7815,345.0,105.0,405.0,12,4,14,0.0,2440.16,-2440.16,8142.0,0.0
7816,345.0,135.0,-15.0,12,5,0,0.0,0.0,0.0,0.0,0.0
7817,345.0,135.0,15.0,12,5,1,0.0,0.0,0.0,0.0,0.0
7818,345.0,135.0,45.0,12,5,2,0.0,0.0,0.0,0.0,0.0
7819,345.0,135.0,75.0,12,5,3,0.0,0.0,0.0,0.0,0.0
7820,345.0,135.0,105.0,12,5,4,0.0,0.0,0.0,0.0,0.0
7821,345.0,135.0,135.0,12,5,5,0.0,0.0,0.0,0.0,0.0
7822,345.0,135.0,165.0,12,5,6,0.0,0.0,0.0,0.0,0.0
7823,345.0,135.0,195.0,12,5,7,0.0,0.0,0.0,0.0,0.0
7824,345.0,135.0,225.0,12,5,8,0.0,0.0,0.0,0.0,0.0
7825,345.0,135.0,255.0,12,5,9,0.0,0.0,0.0,0.0,0.0
7826,345.0,135.0,285.0,12,5,10,0.0,55080.0,-55080.0,61200.0,0.0
7827,345.0,135.0,315.0,12,5,11,0.0,55080.0,-55080.0,61200.0,0.0
7828,345.0,135.0,345.0,12,5,12,0.0,55080.0,-55080.0,61200.0,0.0
7829,345.0,135.0,375.0,12,5,13,0.0,55080.0,-55080.0,61200.0,0.0
7830,345.0,135.0,405.0,12,5,14,0.0,2794.7,-2794.7,9325.0,0.0
7831,345.0,165.0,-15.0,12,6,0,0.0,0.0,0.0,0.0,0.0
7832,345.0,165.0,15.0,12,6,1,0.0,0.0,0.0,0.0,0.0
7833,345.0,165.0,45.0,12,6,2,0.0,0.0,0.0,0.0,0.0
7834,345.0,165.0,75.0,12,6,3,0.0,0.0,0.0,0.0,0.0
7835,345.0,165.0,105.0,12,6,4,0.0,0.0,0.0,0.0,0.0
7836,345.0,165.0,135.0,12,6,5,0.0,0.0,0.0,0.0,0.0
7837,345.0,165.0,165.0,12,6,6,0.0,0.0,0.0,0.0,0.0
7838,345.0,165.0,195.0,12,6,7,0.0,0.0,0.0,0.0,0.0
7839,345.0,165.0,225.0,12,6,8,0.0,0.0,0.0,0.0,0.0
7840,345.0,165.0,255.0,12,6,9,0.0,55080.0,-55080.0,61200.0,0.0
7841,345.0,165.0,285.0,12,6,10,0.0,55080.0,-55080.0,61200.0,0.0
7842,345.0,165.0,315.0,12,6,11,0.0,55080.0,-55080.0,61200.0,0.0
7843,345.0,165.0,345.0,12,6,12,0.0,55080.0,-55080.0,61200.0,0.0
7844,345.0,165.0,375.0,12,6,13,0.0,55080.0,-55080.0,61200.0,0.0
7845,345.0,165.0,405.0,12,6,14,0.0,3149.85,-3149.85,10510.0,0.0
7846,345.0,195.0,-15.0,12,7,0,0.0,0.0,0.0,0.0,0.0
